indent,taxonID,rank,A id,A name,B id,B name,relation,other id,other name,note,reason,changed_props,unchanged
—————————,889,species,-2229949,A.Crocidura beccarii,EOL-000000628612,B.Crocidura beccarii,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,890,species,-2229770,A.Crocidura roosevelti,EOL-000000628613,B.Crocidura roosevelti,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,891,species,-2229868,A.Crocidura orii,EOL-000000628614,B.Crocidura orii,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,892,species,-2229833,A.Crocidura zimmermanni,EOL-000000628615,B.Crocidura zimmermanni,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,893,species,-2229975,A.Crocidura sibirica,EOL-000000628616,B.Crocidura sibirica,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,894,species,-2230013,A.Crocidura katinka,EOL-000000628617,B.Crocidura katinka,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,895,species,-2229938,A.Crocidura pasha,EOL-000000628618,B.Crocidura pasha,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,896,species,-2229885,A.Crocidura serezkyensis,EOL-000000628619,B.Crocidura serezkyensis,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,897,species,-2229878,A.Crocidura trichura,EOL-000000628620,B.Crocidura trichura,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,898,species,-2229794,A.Crocidura virgata,EOL-000000628621,B.Crocidura virgata,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,899,species,-2229921,A.Crocidura viaria,EOL-000000628622,B.Crocidura viaria,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
—————————,900,species,-2229816,A.Crocidura wimmeri,EOL-000000628623,B.Crocidura wimmeri,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
—————————,901,species,-2229784,A.Crocidura dolichura,EOL-000000628624,B.Crocidura dolichura,=,,,,scientificName,source; taxonomicStatus; number_of_children,shared tip
—————————,902,species,-2229887,A.Crocidura xantippe,EOL-000000628625,B.Crocidura xantippe,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,903,species,-2229902,A.Crocidura foxi,EOL-000000628626,B.Crocidura foxi,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,904,species,-2229986,A.Crocidura suaveolens,EOL-000000628627,B.Crocidura suaveolens,=,,,,scientificName,source; taxonomicStatus; number_of_children,shared tip
—————————,905,species,-2229804,A.Crocidura mindorus,EOL-000000628628,B.Crocidura mindorus,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,906,species,-2229959,A.Crocidura indochinensis,EOL-000000628629,B.Crocidura indochinensis,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
—————————,907,species,-2229880,A.Crocidura kivuana,EOL-000000628630,B.Crocidura kivuana,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,908,species,-2229860,A.Crocidura gracilipes,EOL-000000628631,B.Crocidura gracilipes,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,909,species,-2229865,A.Crocidura jacksoni,EOL-000000628632,B.Crocidura jacksoni,=,,,,scientificName,source; taxonomicStatus; number_of_children,shared tip
—————————,910,species,-2229807,A.Crocidura wuchihensis,EOL-000000628633,B.Crocidura wuchihensis,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,911,species,-2229805,A.Crocidura turba,EOL-000000628634,B.Crocidura turba,=,,,,scientificName,source; taxonomicStatus; number_of_children,shared tip
—————————,912,species,-2229981,A.Crocidura attila,EOL-000000628635,B.Crocidura attila,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,913,species,-2229886,A.Crocidura stenocephala,EOL-000000628636,B.Crocidura stenocephala,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,914,species,-2229973,A.Crocidura montis,EOL-000000628637,B.Crocidura montis,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,915,species,-2229882,A.Crocidura somalica,EOL-000000628638,B.Crocidura somalica,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,916,species,-2229759,A.Crocidura parvipes,EOL-000000628639,B.Crocidura parvipes,=,,,,scientificName,source; taxonomicStatus; number_of_children,shared tip
—————————,917,species,-2230012,A.Crocidura nana,EOL-000000628640,B.Crocidura nana,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,918,species,-2229916,A.Crocidura latona,EOL-000000628641,B.Crocidura latona,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,919,species,-2229910,A.Crocidura hispida,EOL-000000628642,B.Crocidura hispida,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,920,species,-2229818,A.Crocidura silacea,EOL-000000628643,B.Crocidura silacea,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,921,species,-2229978,A.Crocidura fulvastra,EOL-000000628644,B.Crocidura fulvastra,=,,,,scientificName,source; taxonomicStatus; number_of_children,shared tip
—————————,922,species,-2229870,A.Crocidura elongata,EOL-000000628645,B.Crocidura elongata,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
—————————,923,species,-2229911,A.Crocidura phaeura,EOL-000000628646,B.Crocidura phaeura,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,924,species,-2229984,A.Crocidura ultima,EOL-000000628647,B.Crocidura ultima,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,925,species,-2229966,A.Crocidura denti,EOL-000000628648,B.Crocidura denti,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,926,species,-2229786,A.Crocidura muricauda,EOL-000000628649,B.Crocidura muricauda,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,927,species,-2229828,A.Crocidura ichnusae,EOL-000000628650,B.Crocidura ichnusae,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,928,species,-2229801,A.Crocidura jenkinsi,EOL-000000628651,B.Crocidura jenkinsi,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,929,species,-2229904,A.Crocidura fischeri,EOL-000000628652,B.Crocidura fischeri,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,930,species,-2229997,A.Crocidura hirta,EOL-000000628653,B.Crocidura hirta,=,,,,scientificName,source; taxonomicStatus; number_of_children,shared tip
—————————,931,species,-2229945,A.Crocidura malayana,EOL-000000628654,B.Crocidura malayana,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
—————————,932,species,-2229773,A.Crocidura tansaniana,EOL-000000628655,B.Crocidura tansaniana,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,933,species,-2229768,A.Crocidura paradoxura,EOL-000000628656,B.Crocidura paradoxura,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,934,species,-2229852,A.Crocidura glassi,EOL-000000628657,B.Crocidura glassi,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,935,species,-2229884,A.Crocidura obscurior,EOL-000000628658,B.Crocidura obscurior,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,936,species,-2229834,A.Crocidura lasiura,EOL-000000628659,B.Crocidura lasiura,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,937,species,-2229812,A.Crocidura lusitania,EOL-000000628660,B.Crocidura lusitania,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,938,species,-2229871,A.Crocidura goliath,EOL-000000628661,B.Crocidura goliath,=,,,,scientificName,source; taxonomicStatus,
——————————,939,subspecies,-2332255,A.Crocidura goliath goliath,EOL-000000628662,B.Crocidura goliath goliath,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————,940,subspecies,-2332256,A.Crocidura goliath nimbasilvanus,EOL-000000628663,B.Crocidura goliath nimbasilvanus,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
—————————,941,species,-2229903,A.Crocidura harenna,EOL-000000628664,B.Crocidura harenna,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
—————————,942,species,-2229781,A.Crocidura foetida,EOL-000000628665,B.Crocidura foetida,=,,,,scientificName,source; taxonomicStatus,
——————————,943,subspecies,-2332181,A.Crocidura foetida kelabit,EOL-000000628666,B.Crocidura foetida kelabit,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————,944,subspecies,-2332180,A.Crocidura foetida doriae,EOL-000000628667,B.Crocidura foetida doriae,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————,945,subspecies,-2332182,A.Crocidura foetida foetida,EOL-000000628668,B.Crocidura foetida foetida,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
—————————,946,species,-2229798,A.Crocidura sicula,EOL-000000628669,B.Crocidura sicula,=,,,,scientificName,source; taxonomicStatus,
——————————,947,subspecies,-2332190,A.Crocidura sicula esuae,EOL-000000628670,B.Crocidura sicula esuae,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————,948,subspecies,-2332189,A.Crocidura sicula sicula,EOL-000000628671,B.Crocidura sicula sicula,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————,949,subspecies,-2332191,A.Crocidura sicula aegatensis,EOL-000000628672,B.Crocidura sicula aegatensis,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————,950,subspecies,-2332188,A.Crocidura sicula calypso,EOL-000000628673,B.Crocidura sicula calypso,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
—————————,951,species,-2229980,A.Crocidura nigripes,EOL-000000628674,B.Crocidura nigripes,=,,,,canonicalName,source; taxonomicStatus; scientificName,
——————————,952,subspecies,-2332294,A.Crocidura nigripes nigripes,EOL-000000628675,B.Crocidura nigripes nigripes,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————,953,subspecies,-2332293,A.Crocidura nigripes lipara,EOL-000000628676,B.Crocidura nigripes lipara,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
—————————,954,species,-2229939,A.Crocidura vorax,EOL-000000628677,B.Crocidura vorax,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,955,species,-2229944,A.Crocidura arispa,EOL-000000628678,B.Crocidura arispa,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,956,species,-2229912,A.Crocidura palawanensis,EOL-000000628679,B.Crocidura palawanensis,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,957,species,-2229927,A.Crocidura nigrofusca,EOL-000000628680,B.Crocidura nigrofusca,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,958,species,-2229795,A.Crocidura douceti,EOL-000000628681,B.Crocidura douceti,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,959,species,-2229879,A.Crocidura mutesae,EOL-000000628682,B.Crocidura mutesae,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————,960,species,-2229964,A.Crocidura lamottei,EOL-000000628683,B.Crocidura lamottei,=,,,,scientificName,source; taxonomicStatus,
——————————,961,subspecies,-2332285,A.Crocidura lamottei elegans,EOL-000000628684,B.Crocidura lamottei elegans,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————,962,subspecies,-2332286,A.Crocidura lamottei lamottei,EOL-000000628685,B.Crocidura lamottei lamottei,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
—————————,963,species,-2229962,A.Crocidura bottegoides,EOL-000000628686,B.Crocidura bottegoides,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
—————————,964,species,-2230016,A.Crocidura ramona,EOL-000000628687,B.Crocidura ramona,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
—————————,965,species,-2229956,A.Crocidura lea,EOL-000000628688,B.Crocidura lea,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
